SFM Id,Allergens,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98
71018, Ingredient 201, Ingredient 607, Ingredient 1605, Ingredient 1827, Ingredient 1997, Ingredient 5467, Ingredient 7454, Ingredient 83935, Ingredient 95438, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71747, Ingredient 201, Ingredient 263, Ingredient 1601, Ingredient 1605, Ingredient 1827, Ingredient 2350, Ingredient 4617, Ingredient 5467, Ingredient 6020, Ingredient 28559, Ingredient 33172, Ingredient 68271, Ingredient 83935, Ingredient 95438, Ingredient 5248, Ingredient 96771, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72073, Ingredient 257, Ingredient 9274, Ingredient 9275, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72641, Ingredient 2536, Ingredient 9308, Ingredient 9338, Ingredient 9341, Ingredient 9348, Ingredient 81750, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72737, Ingredient 119, Ingredient 136, Ingredient 201, Ingredient 204, Ingredient 205, Ingredient 1590, Ingredient 1609, Ingredient 9315, Ingredient 12522, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72808, Ingredient 1590, Ingredient 8033, Ingredient 9300, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72861, Ingredient 1487, Ingredient 1592, Ingredient 1805, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73415, Ingredient 614, Ingredient 1596, Ingredient 2042, Ingredient 3793, Ingredient 7086, Ingredient 9116, Ingredient 9308, Ingredient 9314, Ingredient 9338, Ingredient 41609, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74461, Ingredient 124, Ingredient 799, Ingredient 5272, Ingredient 9116, Ingredient 10541, Ingredient 1586, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74830, Ingredient 3793, Ingredient 6096, Ingredient 9308, Ingredient 9312, Ingredient 83935, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75134, Ingredient 3793, Ingredient 7086, Ingredient 9116, Ingredient 203, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75221, Ingredient 149, Ingredient 201, Ingredient 459, Ingredient 614, Ingredient 1406, Ingredient 1598, Ingredient 1605, Ingredient 1826, Ingredient 1997, Ingredient 3799, Ingredient 5345, Ingredient 5405, Ingredient 5467, Ingredient 6416, Ingredient 7454, Ingredient 7737, Ingredient 9277, Ingredient 9314, Ingredient 13891, Ingredient 23944, Ingredient 26803, Ingredient 38080, Ingredient 83935, Ingredient 95438, Ingredient 96771, Ingredient 12522, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75463, Ingredient 124, Ingredient 201, Ingredient 607, Ingredient 1605, Ingredient 1826, Ingredient 1827, Ingredient 3793, Ingredient 3799, Ingredient 5236, Ingredient 5467, Ingredient 8469, Ingredient 83935, Ingredient 95438, Ingredient 96771, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75589, Ingredient 1601, Ingredient 1605, Ingredient 83935, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75680, Ingredient 201, Ingredient 215, Ingredient 1589, Ingredient 1592, Ingredient 1605, Ingredient 1997, Ingredient 5405, Ingredient 5467, Ingredient 6416, Ingredient 7737, Ingredient 9314, Ingredient 9315, Ingredient 13891, Ingredient 23944, Ingredient 28559, Ingredient 38080, Ingredient 61707, Ingredient 83935, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75754, Ingredient 201, Ingredient 607, Ingredient 1605, Ingredient 1827, Ingredient 5405, Ingredient 5467, Ingredient 6416, Ingredient 7737, Ingredient 9314, Ingredient 13891, Ingredient 23944, Ingredient 28559, Ingredient 38080, Ingredient 83935, Ingredient 95438, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76008, Ingredient 201, Ingredient 204, Ingredient 205, Ingredient 1496, Ingredient 144962, Ingredient 2761, Ingredient 9116, Ingredient 9314, Ingredient 9315, Ingredient 9456, Ingredient 11790, Ingredient 51508, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76156, Ingredient 144962, Ingredient 1605, Ingredient 7086, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76165, Ingredient 1597, Ingredient 144962, Ingredient 1609, Ingredient 3793, Ingredient 5986, Ingredient 7086, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76275, Ingredient 62, Ingredient 2042, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76295, Ingredient 184, Ingredient 201, Ingredient 764, Ingredient 1594, Ingredient 1598, Ingredient 1605, Ingredient 1997, Ingredient 1999, Ingredient 2269, Ingredient 4249, Ingredient 4824, Ingredient 5405, Ingredient 5467, Ingredient 6416, Ingredient 7737, Ingredient 106344, Ingredient 9308, Ingredient 9314, Ingredient 13891, Ingredient 35361, Ingredient 61707, Ingredient 83935, Ingredient 96771, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76315, Ingredient 124, Ingredient 201, Ingredient 607, Ingredient 1605, Ingredient 3799, Ingredient 4824, Ingredient 5248, Ingredient 5405, Ingredient 5467, Ingredient 6416, Ingredient 7737, Ingredient 8376, Ingredient 8469, Ingredient 9314, Ingredient 9315, Ingredient 13891, Ingredient 23944, Ingredient 28559, Ingredient 83935, Ingredient 96771, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76520, Ingredient 201, Ingredient 598, Ingredient 1605, Ingredient 1827, Ingredient 1893, Ingredient 5467, Ingredient 30442, Ingredient 35361, Ingredient 1586, Ingredient 41989, Ingredient 83935, Ingredient 95438, Ingredient 96771, Ingredient 257, Ingredient 73771, Ingredient 227, Ingredient 800, Ingredient 1598, Ingredient 1601, Ingredient 1802, Ingredient 7086, Ingredient 9348, Ingredient 9357, Ingredient 10541, Ingredient 26803, Ingredient 33172, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76602, Ingredient 201, Ingredient 607, Ingredient 1605, Ingredient 1997, Ingredient 4824, Ingredient 5405, Ingredient 5467, Ingredient 6416, Ingredient 7737, Ingredient 9314, Ingredient 13891, Ingredient 23944, Ingredient 83935, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76638, Ingredient 42, Ingredient 227, Ingredient 6416, Ingredient 7737, Ingredient 8376, Ingredient 9314, Ingredient 9341, Ingredient 9344, Ingredient 11996, Ingredient 201, Ingredient 5405, Ingredient 5467, Ingredient 13891, Ingredient 38080, Ingredient 83935, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76865, Ingredient 2270, Ingredient 5248, Ingredient 9314, Ingredient 41989, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76917, Ingredient 800, Ingredient 1590, Ingredient 1601, Ingredient 5986, Ingredient 7454, Ingredient 9308, Ingredient 9314, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77120, Ingredient 1406, Ingredient 1496, Ingredient 1605, Ingredient 1802, Ingredient 7086, Ingredient 9308, Ingredient 9314, Ingredient 9338, Ingredient 83935, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77130, Ingredient 2312, Ingredient 32513, Ingredient 103637, Ingredient 105017, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77363, Ingredient 124, Ingredient 201, Ingredient 1604, Ingredient 1605, Ingredient 1826, Ingredient 5467, Ingredient 7086, Ingredient 83935, Ingredient 95438, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77420, Ingredient 124, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77796, Ingredient 204, Ingredient 9314, Ingredient 41989, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77863, Ingredient 1595, Ingredient 1598, Ingredient 7086, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77929, Ingredient 201, Ingredient 1453, Ingredient 1592, Ingredient 1605, Ingredient 1997, Ingredient 3799, Ingredient 4824, Ingredient 5405, Ingredient 5467, Ingredient 6416, Ingredient 7737, Ingredient 9276, Ingredient 9277, Ingredient 9314, Ingredient 13891, Ingredient 23944, Ingredient 83935, Ingredient 96771, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78298, Ingredient 124, Ingredient 459, Ingredient 607, Ingredient 800, Ingredient 1588, Ingredient 144962, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78320, Ingredient 1588, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78373, Ingredient 1598, Ingredient 1607, Ingredient 4928, Ingredient 41989, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78535, Ingredient 124, Ingredient 201, Ingredient 1589, Ingredient 5467, Ingredient 9344, Ingredient 28559, Ingredient 44465, Ingredient 61707, Ingredient 83935, Ingredient 96771, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78561, Ingredient 201, Ingredient 215, Ingredient 1590, Ingredient 1598, Ingredient 1601, Ingredient 1605, Ingredient 1802, Ingredient 1827, Ingredient 1995, Ingredient 1997, Ingredient 4824, Ingredient 5405, Ingredient 5467, Ingredient 6416, Ingredient 7086, Ingredient 7737, Ingredient 9308, Ingredient 9314, Ingredient 13891, Ingredient 23944, Ingredient 26803, Ingredient 28559, Ingredient 83935, Ingredient 95438, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78645, Ingredient 201, Ingredient 607, Ingredient 1605, Ingredient 1827, Ingredient 5467, Ingredient 9300, Ingredient 28559, Ingredient 61707, Ingredient 83935, Ingredient 85249, Ingredient 95438, Ingredient 121146, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78941, Ingredient 1610, Ingredient 9308, Ingredient 9314, Ingredient 28559, Ingredient 6011, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79039, Ingredient 12522, Ingredient 33173, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79128, Ingredient 210, Ingredient 5696, Ingredient 19352, Ingredient 41609, Ingredient 68271, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79271, Ingredient 1592, Ingredient 3793, Ingredient 7086, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79323, Ingredient 2269, Ingredient 8469, Ingredient 1802, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79333, Ingredient 201, Ingredient 1605, Ingredient 35361, Ingredient 83935, Ingredient 185, Ingredient 607, Ingredient 800, Ingredient 1153, Ingredient 1590, Ingredient 1827, Ingredient 1997, Ingredient 4824, Ingredient 5405, Ingredient 6416, Ingredient 7454, Ingredient 7737, Ingredient 9308, Ingredient 9314, Ingredient 9344, Ingredient 13891, Ingredient 28559, Ingredient 95438, Ingredient 5467, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79344, Ingredient 9314, Ingredient 26137, Ingredient 33172, Ingredient 41989, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79501, Ingredient 201, Ingredient 257, Ingredient 1592, Ingredient 1605, Ingredient 4824, Ingredient 5405, Ingredient 5467, Ingredient 6416, Ingredient 7454, Ingredient 7737, Ingredient 9314, Ingredient 13891, Ingredient 61707, Ingredient 83935, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79514, Ingredient 201, Ingredient 1605, Ingredient 3222, Ingredient 5467, Ingredient 83935, Ingredient 2292, Ingredient 1598, Ingredient 26137, Ingredient 26803, Ingredient 121146, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79804, Ingredient 62, Ingredient 201, Ingredient 459, Ingredient 613, Ingredient 1453, Ingredient 1605, Ingredient 1826, Ingredient 3799, Ingredient 5236, Ingredient 5467, Ingredient 8469, Ingredient 28559, Ingredient 83935, Ingredient 95438, Ingredient 96771, Ingredient 4824, Ingredient 5248, Ingredient 5405, Ingredient 6416, Ingredient 7086, Ingredient 7737, Ingredient 9314, Ingredient 13891, Ingredient 41989, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79869, Ingredient 124, Ingredient 1602, Ingredient 1609, Ingredient 3793, Ingredient 9337, Ingredient 9344, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79932, Ingredient 124, Ingredient 201, Ingredient 1605, Ingredient 4824, Ingredient 4928, Ingredient 5405, Ingredient 5467, Ingredient 6416, Ingredient 7737, Ingredient 9314, Ingredient 11996, Ingredient 13891, Ingredient 28559, Ingredient 83935, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79933, Ingredient 1609, Ingredient 144962, Ingredient 7086, Ingredient 9207, Ingredient 9308, Ingredient 41989, Ingredient 68258, Ingredient 68271, Ingredient 75912, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80014, Ingredient 201, Ingredient 1588, Ingredient 1605, Ingredient 3793, Ingredient 5467, Ingredient 28559, Ingredient 61707, Ingredient 83935, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80117, Ingredient 5926, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80345, Ingredient 201, Ingredient 1605, Ingredient 1997, Ingredient 5467, Ingredient 9308, Ingredient 41989, Ingredient 61707, Ingredient 83935, Ingredient 121146, Ingredient 4824, Ingredient 5405, Ingredient 6416, Ingredient 7737, Ingredient 9314, Ingredient 13891, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80403, Ingredient 2042, Ingredient 33172, Ingredient 68258, Ingredient 68271, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80412, Ingredient 9310, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80427, Ingredient 1609, Ingredient 3793, Ingredient 7086, Ingredient 9308, Ingredient 41609, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80460, Ingredient 183, Ingredient 201, Ingredient 764, Ingredient 1496, Ingredient 1590, Ingredient 1592, Ingredient 1594, Ingredient 1605, Ingredient 1805, Ingredient 4824, Ingredient 5405, Ingredient 5467, Ingredient 6416, Ingredient 7086, Ingredient 7737, Ingredient 9314, Ingredient 13891, Ingredient 28559, Ingredient 61707, Ingredient 83935, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80550, Ingredient 1605, Ingredient 9308, Ingredient 9314, Ingredient 44465, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80623, Ingredient 62, Ingredient 136, Ingredient 190, Ingredient 201, Ingredient 204, Ingredient 213, Ingredient 214, Ingredient 215, Ingredient 1453, Ingredient 1605, Ingredient 2300, Ingredient 3962, Ingredient 4928, Ingredient 5236, Ingredient 5467, Ingredient 5468, Ingredient 7431, Ingredient 8469, Ingredient 9315, Ingredient 9456, Ingredient 11996, Ingredient 61707, Ingredient 69227, Ingredient 83935, Ingredient 3799, Ingredient 96771, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80628, Ingredient 201, Ingredient 4824, Ingredient 5405, Ingredient 5467, Ingredient 6416, Ingredient 7737, Ingredient 9314, Ingredient 13891, Ingredient 61707, Ingredient 83935, Ingredient 1453, Ingredient 3793, Ingredient 6509, Ingredient 9338, Ingredient 9344, Ingredient 11661, Ingredient 24061, Ingredient 44465, Ingredient 73771, Ingredient 95438, Ingredient 96771, Ingredient 33172, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80690, Ingredient 1153, Ingredient 7086, Ingredient 41609, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80693, Ingredient 136, Ingredient 184, Ingredient 196, Ingredient 201, Ingredient 204, Ingredient 205, Ingredient 210, Ingredient 215, Ingredient 257, Ingredient 800, Ingredient 1604, Ingredient 1605, Ingredient 1615, Ingredient 1826, Ingredient 2013, Ingredient 2042, Ingredient 4824, Ingredient 5236, Ingredient 5405, Ingredient 6020, Ingredient 6416, Ingredient 6841, Ingredient 7737, Ingredient 9275, Ingredient 9276, Ingredient 9277, Ingredient 9308, Ingredient 9314, Ingredient 9315, Ingredient 9342, Ingredient 9357, Ingredient 10541, Ingredient 13891, Ingredient 28559, Ingredient 33172, Ingredient 35361, Ingredient 42185, Ingredient 83935, Ingredient 95438, Ingredient 96771, Ingredient 103637, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80711, Ingredient 5986, Ingredient 7086, Ingredient 9116, Ingredient 9274, Ingredient 9314, Ingredient 9351, Ingredient 2269, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80736, Ingredient 263, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80740, Ingredient 201, Ingredient 800, Ingredient 1605, Ingredient 103637, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80751, Ingredient 62, Ingredient 1590, Ingredient 1601, Ingredient 1609, Ingredient 6841, Ingredient 9308, Ingredient 9314, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80802, Ingredient 3793, Ingredient 7086, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80865, Ingredient 62, Ingredient 227, Ingredient 3793, Ingredient 9308, Ingredient 44465, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80889, Ingredient 210, Ingredient 1589, Ingredient 5236, Ingredient 5986, Ingredient 7086, Ingredient 9308, Ingredient 12522, Ingredient 33172, Ingredient 83935, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80897, Ingredient 800, Ingredient 144962, Ingredient 9116, Ingredient 9315, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
